client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment,length
17,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21642078.mp3,"""De âlde unifoarms moatte fuortdaliks ynlevere wurde.""",2,0,sixties,female,unknown,fy-NL,unknown,5.736
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_23813930.mp3,"""As haadfak studearret er moderne literatuer.""",2,0,sixties,female,unknown,fy-NL,unknown,5.093877551020408
9,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21479903.mp3,"""Se is noch mar sân en tweintich, dus noch lang gjin beppe.""",2,0,sixties,female,unknown,fy-NL,unknown,8.976
6,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_28449152.mp3,"""De sosjale tsjinst hat in noarmbedrach fêststeld.""",2,0,sixties,female,unknown,fy-NL,unknown,6.156
0,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_24676147.mp3,"""Nei fjouwer jier waard de mûne wer bûten wurking steld.""",2,0,sixties,female,unknown,fy-NL,unknown,5.436
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21413776.mp3,"""Ja, wy hawwe de Skimmelrider sjoen.""",2,0,sixties,male,unknown,fy-NL,unknown,4.656
21,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21524742.mp3,"""De brânwacht kaam mei meardere weinen nei de brân ta, mar it foel ta.""",2,0,sixties,female,unknown,fy-NL,unknown,6.096
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21501933.mp3,"""It sprekoere, dat alle tongersdeitemiddeis holden wurdt, is altyd folboekt.""",2,0,sixties,female,unknown,fy-NL,unknown,7.416
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_23800390.mp3,"""Soenen jo efkes nei myn skonk sjen kinne?""",2,0,sixties,female,unknown,fy-NL,unknown,4.963265306122449
2,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_27012426.mp3,"""Wite Tongersdei is de dei dat de tsjerke it Lêste Nachtmiel fiert.""",2,0,sixties,male,unknown,fy-NL,unknown,6.48
4,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21413570.mp3,"""Dêr hoechsto dy net drok oer te meitsjen.""",2,0,sixties,male,unknown,fy-NL,unknown,4.536
0,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_24676098.mp3,"""Hja wurkje troch en krije harren roasterfrije dagen útbetelle.""",2,0,sixties,female,unknown,fy-NL,unknown,5.616
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21476460.mp3,"""Nei't ik bêdlegerich wurden wie, is der in hiel soad help kommen.""",2,0,sixties,female,unknown,fy-NL,unknown,6.504
7,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_28342066.mp3,"""Hy sjocht fereale nei de sjongeres mei de rôze klean oan.""",2,0,seventies,male,unknown,fy-NL,unknown,5.616
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21595749.mp3,"""Myn deistich berop is kastleinske.""",2,0,sixties,female,unknown,fy-NL,unknown,3.936
5,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21516137.mp3,"""Hy laket de wite tosken bleat.""",2,0,sixties,female,unknown,fy-NL,unknown,4.104
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21595767.mp3,"""Der kin net in auto of in brommer mear troch.""",2,0,sixties,female,unknown,fy-NL,unknown,5.064
3,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_36065986.mp3,"""Dat is spitich genôch net it gefal.""",2,0,sixties,female,unknown,fy-NL,unknown,3.528
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21557184.mp3,"""Hy hie in winkeltsje mei papierguod en skriuwark.""",2,0,sixties,female,unknown,fy-NL,unknown,5.376
4,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21413470.mp3,"""Op de campings binne de sanitêre foarsjenningen yn de measte gefallen ûnfoldwaande.""",2,0,sixties,male,unknown,fy-NL,unknown,6.816
5,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21466472.mp3,"""No moandei soe wolris yn it teken fan in grutte waarsomslach stean kinne.""",2,0,sixties,female,unknown,fy-NL,unknown,7.176
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_24662557.mp3,"""Twa Ljouwerter oaljekoekbakkers hawwe in nij produkt betocht: in oaljekoek mei bearenburch.""",2,0,sixties,female,unknown,fy-NL,unknown,7.308
6,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_28448834.mp3,"""Elkenien op dy ekspedysje wist hiel goed dat men jin op glêd iis bejoech.""",2,0,sixties,female,unknown,fy-NL,unknown,7.056
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_24640831.mp3,"""De boargemaster docht in oprop om net sa gau lilk te wurden.""",2,0,sixties,female,unknown,fy-NL,unknown,5.868
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21557170.mp3,"""De sjonger is net lokkich, mar hy yt der goed fan.""",2,0,sixties,female,unknown,fy-NL,unknown,5.736
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_23881345.mp3,"""De kuier sil duorje oant likernôch fjouwer oere.""",2,0,sixties,female,unknown,fy-NL,unknown,4.675918367346939
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_24662683.mp3,"""Hja wiene isolearre fan sosjaal kontakt en hiene net folle mooglikheden om te bewegen.""",2,0,sixties,female,unknown,fy-NL,unknown,7.488
0,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_24676109.mp3,"""Begelieden stopje.""",2,0,sixties,female,unknown,fy-NL,unknown,3.456
2,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_27012378.mp3,"""Der waarden hege wearden dioksine yn de aaien oantroffen.""",2,0,sixties,male,unknown,fy-NL,unknown,5.796
13,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21466205.mp3,"""Wat soe fan him wurden wêze sûnder Ellen?""",2,0,sixties,male,unknown,fy-NL,unknown,5.328
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21413785.mp3,"""By twa moarnsbesiten hawwe wy in tal gewoane lytse flearmûzen waarnommen.""",2,0,sixties,male,unknown,fy-NL,unknown,8.496
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_23797324.mp3,"""Ein fan it jier wie der in aksje foar minskerjochten.""",2,1,sixties,female,unknown,fy-NL,unknown,5.851428571428571
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21495742.mp3,"""By it kontrôlepunt stiet in plysje.""",2,0,sixties,female,unknown,fy-NL,unknown,5.256
17,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_PolarityInversion_audio/PI_common_voice_fy-NL_21642223.mp3,"""Haw mar efkes geduld.""",2,0,sixties,female,unknown,fy-NL,unknown,3.456
13,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21468852.mp3,"""Foarige stjoerder.""",2,0,sixties,male,unknown,fy-NL,unknown,2.976
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21540586.mp3,"""Ik wenje yn by my skoansoan dy't in pleats hat.""",2,0,sixties,female,unknown,fy-NL,unknown,5.376
8,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21689597.mp3,"""De optredens fariearje fan it begelieden fan in tsjerketsjinst oant in programma yn fersoargingshuzen.""",2,0,sixties,female,unknown,fy-NL,unknown,8.424
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_23853178.mp3,"""De polysje nimt de saak heech op en praat fan besykjen ta deaslach.""",2,0,sixties,female,unknown,fy-NL,unknown,6.6873469387755105
21,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_23956845.mp3,"""Oan de ein fan it stik wurdt dúdlik wêrom de soan syn mem hatet.""",2,0,sixties,female,unknown,fy-NL,unknown,5.976
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21595767.mp3,"""Der kin net in auto of in brommer mear troch.""",2,0,sixties,female,unknown,fy-NL,unknown,5.064
12,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21435213.mp3,"""Hja hat niget oan wiskunde en technyk.""",2,0,sixties,female,unknown,fy-NL,unknown,4.752
2,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_27012347.mp3,"""It oandiel fan it bedriuwslibben yn it ynsammeljen fan húshâldlik ôffal nimt hieltyd ta.""",2,0,sixties,male,unknown,fy-NL,unknown,7.776
4,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21413503.mp3,"""De measte oppakte demonstranten binne saterdeitejûn wer frijlitten.""",2,1,sixties,male,unknown,fy-NL,unknown,6.504
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_23846773.mp3,"""Foar de boer is it in stik better wurden.""",2,0,sixties,female,unknown,fy-NL,unknown,4.25795918367347
5,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21516112.mp3,"""It is de bedoeling dat je se beide yn ien kear goed riede.""",2,1,sixties,female,unknown,fy-NL,unknown,5.424
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21463100.mp3,"""Wite wyn wurdt makke fan wite of fan blauwe druven.""",2,0,sixties,male,unknown,fy-NL,unknown,4.896
7,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_28342764.mp3,"""Bern dy't boarten mei fjoerwurk hawwe tiisdeitemoarn brân feroarsake yn in hús.""",2,0,seventies,male,unknown,fy-NL,unknown,9.54
2,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_27012426.mp3,"""Wite Tongersdei is de dei dat de tsjerke it Lêste Nachtmiel fiert.""",2,0,sixties,male,unknown,fy-NL,unknown,6.48
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21557170.mp3,"""De sjonger is net lokkich, mar hy yt der goed fan.""",2,0,sixties,female,unknown,fy-NL,unknown,5.736
9,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21481671.mp3,"""Meitsje in fideo.""",2,0,sixties,female,unknown,fy-NL,unknown,2.136
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_24680834.mp3,"""Hy wennet no al wer jierren yn Kimswert.""",2,0,sixties,female,unknown,fy-NL,unknown,4.284
2,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_27012396.mp3,"""It is de muoite fan it neamen wurdich dat der in nije skoalle komt.""",2,1,sixties,male,unknown,fy-NL,unknown,6.48
0,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_24676090.mp3,"""Dit hout mei net yn kontakt komme mei de grûn.""",2,0,sixties,female,unknown,fy-NL,unknown,5.148
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21411927.mp3,"""It is net noflik om sa'n berchpas yn de mist te beklimmen.""",2,0,sixties,male,unknown,fy-NL,unknown,5.424
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_23800377.mp3,"""Freegje wat de oanbieding fan 'e dei is.""",2,0,sixties,female,unknown,fy-NL,unknown,4.0751020408163265
9,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21481211.mp3,"""Hja hawwe har aksjepunten helder beskreaun yn it ferkiezingsprogramma.""",2,0,sixties,female,unknown,fy-NL,unknown,6.384
17,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21635265.mp3,"""Wat leaf, dat hiest echt net dwaan hoegd.""",2,0,sixties,female,unknown,fy-NL,unknown,4.176
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21540557.mp3,"""De earste kear frege ik my wol ôf wat it wêze soe.""",2,0,sixties,female,unknown,fy-NL,unknown,5.544
4,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21413502.mp3,"""Hagedissen dy't yn beammen libje, binne grien fan kleur.""",2,0,sixties,male,unknown,fy-NL,unknown,5.184
5,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21516158.mp3,"""In alderivichst moai famke ried yn 'e fallende jûn nei hûs.""",2,1,sixties,female,unknown,fy-NL,unknown,5.736
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_24640831.mp3,"""De boargemaster docht in oprop om net sa gau lilk te wurden.""",2,0,sixties,female,unknown,fy-NL,unknown,5.868
21,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_24129723.mp3,"""Foar- en tsjinstanners reagearje fûl op de boykot.""",2,0,sixties,female,unknown,fy-NL,unknown,5.328
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21441279.mp3,"""Hy is keunstskilder.""",2,0,sixties,female,unknown,fy-NL,unknown,3.576
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21411930.mp3,"""Hy sette de stoel wer teplak en gong út 'e keamer.""",2,0,sixties,male,unknown,fy-NL,unknown,4.896
17,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21709462.mp3,"""Dat hele tsjerkhôf is hjir yn de mar ferdwûn.""",2,0,sixties,female,unknown,fy-NL,unknown,5.304
21,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_22979942.mp3,"""Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.""",2,0,sixties,female,unknown,fy-NL,unknown,6.144
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_23841435.mp3,"""Dat is fan minder belang.""",2,0,sixties,female,unknown,fy-NL,unknown,4.0751020408163265
21,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_22979928.mp3,"""Neffens ferskate meiwurkers waard mei klachten neat dien.""",2,0,sixties,female,unknown,fy-NL,unknown,5.976
9,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21479716.mp3,"""Ik hjit Jack.""",2,0,sixties,female,unknown,fy-NL,unknown,3.576
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21502074.mp3,"""Ik seach út oer in toarre delling dêr't in rôffûgel boppe sweefde.""",2,0,sixties,female,unknown,fy-NL,unknown,6.456
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21463105.mp3,"""No sneintemoarn makket de bûnscoach syn seleksje bekend.""",2,0,sixties,male,unknown,fy-NL,unknown,4.656
13,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21468849.mp3,"""Ik tocht dat se aardich prizich wienen, sei er.""",2,0,sixties,male,unknown,fy-NL,unknown,4.248
17,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21709461.mp3,"""By de omrop stie ik oanskreaun as saakkundige foar East-Europa.""",2,0,sixties,female,unknown,fy-NL,unknown,5.376
5,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21516170.mp3,"""Iepenje Myn muzyk.""",2,0,sixties,female,unknown,fy-NL,unknown,3.576
14,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_23800390.mp3,"""Soenen jo efkes nei myn skonk sjen kinne?""",2,0,sixties,female,unknown,fy-NL,unknown,4.963265306122449
13,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21488884.mp3,"""By in âldereinflat wurde de lêste tiid scootmobilen stellen.""",2,0,sixties,male,unknown,fy-NL,unknown,6.072
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21557172.mp3,"""Hy docht de skuon oan en draaft by de trep del.""",2,0,sixties,female,unknown,fy-NL,unknown,4.296
8,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21431313.mp3,"""Do hast dyn jierdei op woansdei.""",2,0,sixties,female,unknown,fy-NL,unknown,3.984
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21501933.mp3,"""It sprekoere, dat alle tongersdeitemiddeis holden wurdt, is altyd folboekt.""",2,0,sixties,female,unknown,fy-NL,unknown,7.416
2,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_27012424.mp3,"""De brânwacht ropt minsken op nei hús te gean.""",2,0,sixties,male,unknown,fy-NL,unknown,4.392
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21502024.mp3,"""Lege skuon stypje de ankels minder as hege.""",2,0,sixties,female,unknown,fy-NL,unknown,5.616
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_24672156.mp3,"""Alles dêr't gjin ferklearring foar te finen is, wurdt taskreaun oan kweageasten.""",2,0,sixties,female,unknown,fy-NL,unknown,5.544
19,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_24617632.mp3,"""Hjir koenen de minsken in boarreltsje krije gewoan yn de keamer.""",2,0,sixties,female,unknown,fy-NL,unknown,5.796
18,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_28389734.mp3,"""Ik krij noch tweintich euro fan dy werom.""",2,0,eighties,male,unknown,fy-NL,unknown,4.5
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21413791.mp3,"""Ut wat aai is hy bret?""",2,0,sixties,male,unknown,fy-NL,unknown,3.576
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21707701.mp3,"""Plysjeburo.""",2,0,sixties,female,unknown,fy-NL,unknown,2.856
21,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_22980050.mp3,"""De natuer in hantsje helpe is hieltyd gewoaner wurden.""",2,0,sixties,female,unknown,fy-NL,unknown,5.256
20,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_36963980.mp3,"""De measte biblioteken organisearje spesjale middeis dêr't op foarlêzen wurdt.""",2,0,sixties,female,unknown,fy-NL,unknown,6.3
1,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21411928.mp3,"""Der is in oare kant oan it ekonomysk suksesferhaal.""",2,0,sixties,male,unknown,fy-NL,unknown,5.304
13,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21489015.mp3,"""De programma's dy't in soad publyk lûke, kostje faak ek in soad jild.""",2,0,sixties,male,unknown,fy-NL,unknown,6.192
7,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_28341176.mp3,"""It die bliken dat dat administrative wurk neat foar my wie.""",2,0,seventies,male,unknown,fy-NL,unknown,6.588
9,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21481734.mp3,"""Ik tocht, wat kin my dat skele, men libbet mar ien kear.""",2,0,sixties,female,unknown,fy-NL,unknown,3.984
7,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_28343277.mp3,"""Dan bist yn ien kear fan it gesoademiter ôf.""",2,0,seventies,male,unknown,fy-NL,unknown,3.96
12,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21435576.mp3,"""Simen fan ús Fok moast dêr ride.""",2,1,sixties,female,unknown,fy-NL,unknown,5.136
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21595758.mp3,"""De kûgel is troch de tsjerke.""",2,0,sixties,female,unknown,fy-NL,unknown,3.264
15,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/augmented_Gain_audio/G_common_voice_fy-NL_21495775.mp3,"""Syn argewaasje wie ferdwûn en ek de wurgens fan de saterdeitemoarn.""",2,0,sixties,female,unknown,fy-NL,unknown,6.384
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676085.mp3,"""De gaazjes wienen op amateurbasis.""",2,0,sixties,female,unknown,fy-NL,unknown,3.96
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676089.mp3,"""Skriuw de folgjende sân alinea's.""",2,1,sixties,female,unknown,fy-NL,unknown,4.356
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676090.mp3,"""Dit hout mei net yn kontakt komme mei de grûn.""",2,0,sixties,female,unknown,fy-NL,unknown,5.148
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676098.mp3,"""Hja wurkje troch en krije harren roasterfrije dagen útbetelle.""",2,0,sixties,female,unknown,fy-NL,unknown,5.616
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676099.mp3,"""Nei't se in hiel skoft riden ha, komme se by in doarp.""",2,0,sixties,female,unknown,fy-NL,unknown,4.896
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676101.mp3,"""Mar it bliuwt in feit dat it technysk besjoen in goed konsept is.""",2,0,sixties,female,unknown,fy-NL,unknown,6.66
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676107.mp3,"""Dat liket my heel yngewikkeld wurk en dat komt ek heel krekt allegear.""",2,0,sixties,female,unknown,fy-NL,unknown,7.128
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676109.mp3,"""Begelieden stopje.""",2,0,sixties,female,unknown,fy-NL,unknown,3.456
